Loop 1
Starting FedTrimmedAvg server
INFO flwr 2024-03-20 02:40:48,684 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
DEBUG flwr 2024-03-20 03:07:50,644 | server.py:236 | fit_round 8 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:50,700 | server.py:125 | fit progress: (8, 0.8449806496006765, {'accuracy': 0.5954}, 11.158487378968857)
DEBUG flwr 2024-03-20 03:07:50,703 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:50,867 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:07:50,867 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:51,002 | server.py:236 | fit_round 9 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:51,032 | server.py:125 | fit progress: (9, 0.8494457021890431, {'accuracy': 0.5914}, 11.490348652936518)
DEBUG flwr 2024-03-20 03:07:51,033 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:51,198 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:07:51,199 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:51,335 | server.py:236 | fit_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:51,396 | server.py:125 | fit progress: (10, 0.8357877908188736, {'accuracy': 0.5953}, 11.854393670917489)
DEBUG flwr 2024-03-20 03:07:51,399 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:51,581 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:51,582 | server.py:153 | FL finished in 12.039985590963624
INFO flwr 2024-03-20 03:07:51,582 | app.py:226 | app_fit: losses_distributed [(1, 1.0221682333946227), (2, 0.9877009320259095), (3, 1.0326525247097016), (4, 1.008756092786789), (5, 1.0170240664482117), (6, 0.8657695603370666), (7, 0.9209022188186645), (8, 0.8594596028327942), (9, 0.8590032422542572), (10, 0.8484955132007599)]
INFO flwr 2024-03-20 03:07:51,582 | app.py:227 | app_fit: metrics_distributed_fit {}
INFO flwr 2024-03-20 03:07:51,583 | app.py:228 | app_fit: metrics_distributed {}
INFO flwr 2024-03-20 03:07:51,583 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9831525524711479), (2, 0.973509349086904), (3, 1.0033175337066431), (4, 0.986513112515094), (5, 0.9888463784720909), (6, 0.8504528392957327), (7, 0.8831444552379962), (8, 0.8449806496006765), (9, 0.8494457021890431), (10, 0.8357877908188736)]
INFO flwr 2024-03-20 03:07:51,583 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5642), (2, 0.5311), (3, 0.5877), (4, 0.5244), (5, 0.5881), (6, 0.5908), (7, 0.5901), (8, 0.5954), (9, 0.5914), (10, 0.5953)]}
/home/zahil_c/flower-federated-logistic-regression/venv/lib/python3.11/site-packages/sklearn/base.py:432: UserWarning: X has feature names, but LogisticRegression was fitted without feature names
  warnings.warn(
Loop 8
Starting Krum server
INFO flwr 2024-03-20 03:07:56,801 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
INFO flwr 2024-03-20 03:07:56,814 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
INFO flwr 2024-03-20 03:07:56,814 | server.py:89 | Initializing global parameters
INFO flwr 2024-03-20 03:07:56,814 | server.py:276 | Requesting initial parameters from one random client
INFO flwr 2024-03-20 03:09:17,934 | server.py:280 | Received initial parameters from one random client
INFO flwr 2024-03-20 03:09:17,934 | server.py:91 | Evaluating initial parameters
INFO flwr 2024-03-20 03:09:17,966 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
INFO flwr 2024-03-20 03:09:17,968 | server.py:104 | FL starting
DEBUG flwr 2024-03-20 03:09:23,381 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:23,395 | server.py:236 | fit_round 1 received 2 results and 0 failures
WARNING flwr 2024-03-20 03:09:23,396 | krum.py:153 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-03-20 03:09:23,420 | server.py:125 | fit progress: (1, 0.9763660143679014, {'accuracy': 0.547}, 5.450948357000016)
DEBUG flwr 2024-03-20 03:09:23,423 | server.py:173 | evaluate_round 1: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:24,027 | server.py:187 | evaluate_round 1 received 50 results and 0 failures
WARNING flwr 2024-03-20 03:09:24,027 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
DEBUG flwr 2024-03-20 03:09:24,027 | server.py:222 | fit_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:24,235 | server.py:236 | fit_round 2 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:24,278 | server.py:125 | fit progress: (2, 0.966030181730553, {'accuracy': 0.5378}, 6.309546162956394)
DEBUG flwr 2024-03-20 03:09:24,279 | server.py:173 | evaluate_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:24,462 | server.py:187 | evaluate_round 2 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:09:24,462 | server.py:222 | fit_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:24,600 | server.py:236 | fit_round 3 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:24,656 | server.py:125 | fit progress: (3, 1.0040858837184696, {'accuracy': 0.5894}, 6.686717815930024)
DEBUG flwr 2024-03-20 03:09:24,659 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:24,832 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:09:24,832 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:24,968 | server.py:236 | fit_round 4 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:24,998 | server.py:125 | fit progress: (4, 0.9771946026782738, {'accuracy': 0.5175}, 7.029569985927083)
DEBUG flwr 2024-03-20 03:09:24,999 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:25,171 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:09:25,172 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:25,306 | server.py:236 | fit_round 5 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:25,365 | server.py:125 | fit progress: (5, 1.0026437149434235, {'accuracy': 0.5885}, 7.395915146917105)
DEBUG flwr 2024-03-20 03:09:25,365 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:25,538 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:09:25,538 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:25,667 | server.py:236 | fit_round 6 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:25,724 | server.py:125 | fit progress: (6, 0.9682602888517764, {'accuracy': 0.5338}, 7.754886546987109)
DEBUG flwr 2024-03-20 03:09:25,727 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:25,904 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:09:25,904 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:26,032 | server.py:236 | fit_round 7 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:26,083 | server.py:125 | fit progress: (7, 0.9832485115838601, {'accuracy': 0.5928}, 8.113942030933686)
DEBUG flwr 2024-03-20 03:09:26,084 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:26,262 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:09:26,262 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:26,393 | server.py:236 | fit_round 8 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:26,446 | server.py:125 | fit progress: (8, 0.8398653801541214, {'accuracy': 0.6023}, 8.47709246899467)
DEBUG flwr 2024-03-20 03:09:26,450 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:26,618 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:09:26,618 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:26,743 | server.py:236 | fit_round 9 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:26,802 | server.py:125 | fit progress: (9, 0.8506332597101623, {'accuracy': 0.5859}, 8.833624475984834)
DEBUG flwr 2024-03-20 03:09:26,804 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:26,968 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:09:26,969 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:27,098 | server.py:236 | fit_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:27,157 | server.py:125 | fit progress: (10, 0.8497877743784906, {'accuracy': 0.6067}, 9.188044230919331)
DEBUG flwr 2024-03-20 03:09:27,160 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:09:27,328 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:09:27,328 | server.py:153 | FL finished in 9.359388617915101
INFO flwr 2024-03-20 03:09:27,329 | app.py:226 | app_fit: losses_distributed [(1, 0.9798228228092194), (2, 0.9960415959358215), (3, 0.9946359813213348), (4, 1.0105203247070313), (5, 0.9985329556465149), (6, 0.9871976959705353), (7, 0.9941701853275299), (8, 0.8392194902896881), (9, 0.8610956943035126), (10, 0.8462281799316407)]
INFO flwr 2024-03-20 03:09:27,329 | app.py:227 | app_fit: metrics_distributed_fit {}
INFO flwr 2024-03-20 03:09:27,329 | app.py:228 | app_fit: metrics_distributed {}
INFO flwr 2024-03-20 03:09:27,329 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9763660143679014), (2, 0.966030181730553), (3, 1.0040858837184696), (4, 0.9771946026782738), (5, 1.0026437149434235), (6, 0.9682602888517764), (7, 0.9832485115838601), (8, 0.8398653801541214), (9, 0.8506332597101623), (10, 0.8497877743784906)]
INFO flwr 2024-03-20 03:09:27,329 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.547), (2, 0.5378), (3, 0.5894), (4, 0.5175), (5, 0.5885), (6, 0.5338), (7, 0.5928), (8, 0.6023), (9, 0.5859), (10, 0.6067)]}
/home/zahil_c/flower-federated-logistic-regression/venv/lib/python3.11/site-packages/sklearn/base.py:432: UserWarning: X has feature names, but LogisticRegression was fitted without feature names
  warnings.warn(
Loop 9
Starting Krum server
INFO flwr 2024-03-20 03:09:32,516 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
INFO flwr 2024-03-20 03:09:32,532 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
INFO flwr 2024-03-20 03:09:32,532 | server.py:89 | Initializing global parameters
INFO flwr 2024-03-20 03:09:32,532 | server.py:276 | Requesting initial parameters from one random client
INFO flwr 2024-03-20 03:10:54,791 | server.py:280 | Received initial parameters from one random client
INFO flwr 2024-03-20 03:10:54,792 | server.py:91 | Evaluating initial parameters
INFO flwr 2024-03-20 03:10:54,826 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
INFO flwr 2024-03-20 03:10:54,828 | server.py:104 | FL starting
DEBUG flwr 2024-03-20 03:10:58,785 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
DEBUG flwr 2024-03-20 03:10:58,825 | server.py:236 | fit_round 1 received 2 results and 0 failures
WARNING flwr 2024-03-20 03:10:58,827 | krum.py:153 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-03-20 03:10:58,849 | server.py:125 | fit progress: (1, 0.931711179301146, {'accuracy': 0.565}, 4.0203178540105)
DEBUG flwr 2024-03-20 03:10:58,854 | server.py:173 | evaluate_round 1: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:10:59,559 | server.py:187 | evaluate_round 1 received 50 results and 0 failures
WARNING flwr 2024-03-20 03:10:59,560 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
DEBUG flwr 2024-03-20 03:10:59,560 | server.py:222 | fit_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:10:59,789 | server.py:236 | fit_round 2 received 50 results and 0 failures
INFO flwr 2024-03-20 03:10:59,844 | server.py:125 | fit progress: (2, 0.9904475783332406, {'accuracy': 0.524}, 5.01562251499854)
DEBUG flwr 2024-03-20 03:10:59,847 | server.py:173 | evaluate_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:00,043 | server.py:187 | evaluate_round 2 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:11:00,044 | server.py:222 | fit_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:00,179 | server.py:236 | fit_round 3 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:00,224 | server.py:125 | fit progress: (3, 0.9772916000221585, {'accuracy': 0.5866}, 5.394752194057219)
DEBUG flwr 2024-03-20 03:11:00,224 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:00,443 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:11:00,444 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:00,576 | server.py:236 | fit_round 4 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:00,623 | server.py:125 | fit progress: (4, 0.8545105129065423, {'accuracy': 0.587}, 5.794015294057317)
DEBUG flwr 2024-03-20 03:11:00,624 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:00,789 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:11:00,790 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:00,914 | server.py:236 | fit_round 5 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:00,963 | server.py:125 | fit progress: (5, 0.8518924136968048, {'accuracy': 0.5856}, 6.134081630036235)
DEBUG flwr 2024-03-20 03:11:00,964 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:01,140 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:11:01,140 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:01,274 | server.py:236 | fit_round 6 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:01,332 | server.py:125 | fit progress: (6, 0.8450395385313754, {'accuracy': 0.5928}, 6.502701657009311)
DEBUG flwr 2024-03-20 03:11:01,333 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:01,502 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:11:01,502 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:01,638 | server.py:236 | fit_round 7 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:01,694 | server.py:125 | fit progress: (7, 0.8485662233757164, {'accuracy': 0.5959}, 6.865542105981149)
DEBUG flwr 2024-03-20 03:11:01,696 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:01,867 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:11:01,868 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:01,999 | server.py:236 | fit_round 8 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:02,031 | server.py:125 | fit progress: (8, 0.8422495838434253, {'accuracy': 0.5881}, 7.202392189996317)
DEBUG flwr 2024-03-20 03:11:02,032 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:02,210 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:11:02,210 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:02,339 | server.py:236 | fit_round 9 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:02,394 | server.py:125 | fit progress: (9, 0.8401158910678772, {'accuracy': 0.6007}, 7.565571238053963)
DEBUG flwr 2024-03-20 03:11:02,397 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:02,567 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:11:02,567 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:02,700 | server.py:236 | fit_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:02,760 | server.py:125 | fit progress: (10, 0.8430693842859845, {'accuracy': 0.5926}, 7.931415905011818)
DEBUG flwr 2024-03-20 03:11:02,762 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:11:02,931 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:11:02,932 | server.py:153 | FL finished in 8.10292204702273
INFO flwr 2024-03-20 03:11:02,932 | app.py:226 | app_fit: losses_distributed [(1, 0.9608325028419494), (2, 1.0048532712459564), (3, 1.008074381351471), (4, 0.8775884115695953), (5, 0.871530853509903), (6, 0.8605896604061126), (7, 0.8663550674915313), (8, 0.8632016336917877), (9, 0.8532528603076934), (10, 0.847799483537674)]
INFO flwr 2024-03-20 03:11:02,932 | app.py:227 | app_fit: metrics_distributed_fit {}
INFO flwr 2024-03-20 03:11:02,932 | app.py:228 | app_fit: metrics_distributed {}
INFO flwr 2024-03-20 03:11:02,933 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.931711179301146), (2, 0.9904475783332406), (3, 0.9772916000221585), (4, 0.8545105129065423), (5, 0.8518924136968048), (6, 0.8450395385313754), (7, 0.8485662233757164), (8, 0.8422495838434253), (9, 0.8401158910678772), (10, 0.8430693842859845)]
INFO flwr 2024-03-20 03:11:02,933 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.565), (2, 0.524), (3, 0.5866), (4, 0.587), (5, 0.5856), (6, 0.5928), (7, 0.5959), (8, 0.5881), (9, 0.6007), (10, 0.5926)]}
/home/zahil_c/flower-federated-logistic-regression/venv/lib/python3.11/site-packages/sklearn/base.py:432: UserWarning: X has feature names, but LogisticRegression was fitted without feature names
  warnings.warn(
Loop 10
Starting Krum server
INFO flwr 2024-03-20 03:11:08,186 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
INFO flwr 2024-03-20 03:11:08,202 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
INFO flwr 2024-03-20 03:11:08,203 | server.py:89 | Initializing global parameters
INFO flwr 2024-03-20 03:11:08,203 | server.py:276 | Requesting initial parameters from one random client
INFO flwr 2024-03-20 03:12:26,859 | server.py:280 | Received initial parameters from one random client
INFO flwr 2024-03-20 03:12:26,859 | server.py:91 | Evaluating initial parameters
INFO flwr 2024-03-20 03:12:26,892 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
INFO flwr 2024-03-20 03:12:26,895 | server.py:104 | FL starting
DEBUG flwr 2024-03-20 03:12:34,172 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:34,188 | server.py:236 | fit_round 1 received 2 results and 0 failures
WARNING flwr 2024-03-20 03:12:34,189 | krum.py:153 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-03-20 03:12:34,205 | server.py:125 | fit progress: (1, 0.9372366261917777, {'accuracy': 0.5523}, 7.309776723035611)
DEBUG flwr 2024-03-20 03:12:34,206 | server.py:173 | evaluate_round 1: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:34,781 | server.py:187 | evaluate_round 1 received 50 results and 0 failures
WARNING flwr 2024-03-20 03:12:34,782 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
DEBUG flwr 2024-03-20 03:12:34,783 | server.py:222 | fit_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:34,968 | server.py:236 | fit_round 2 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:35,000 | server.py:125 | fit progress: (2, 0.943914063486305, {'accuracy': 0.5404}, 8.10494525404647)
DEBUG flwr 2024-03-20 03:12:35,001 | server.py:173 | evaluate_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:35,190 | server.py:187 | evaluate_round 2 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:12:35,191 | server.py:222 | fit_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:35,325 | server.py:236 | fit_round 3 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:35,385 | server.py:125 | fit progress: (3, 0.9722271591634424, {'accuracy': 0.5939}, 8.489633809076622)
DEBUG flwr 2024-03-20 03:12:35,386 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:35,562 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:12:35,562 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:35,697 | server.py:236 | fit_round 4 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:35,757 | server.py:125 | fit progress: (4, 0.8500934852236214, {'accuracy': 0.6004}, 8.861673734034412)
DEBUG flwr 2024-03-20 03:12:35,759 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:35,926 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:12:35,926 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:36,058 | server.py:236 | fit_round 5 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:36,089 | server.py:125 | fit progress: (5, 0.8718780633039412, {'accuracy': 0.5923}, 9.193964302074164)
DEBUG flwr 2024-03-20 03:12:36,090 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:36,257 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:12:36,257 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:36,396 | server.py:236 | fit_round 6 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:36,453 | server.py:125 | fit progress: (6, 0.8413187428380837, {'accuracy': 0.5905}, 9.557494451059029)
DEBUG flwr 2024-03-20 03:12:36,453 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:36,640 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:12:36,640 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:36,779 | server.py:236 | fit_round 7 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:36,837 | server.py:125 | fit progress: (7, 0.8539036312618122, {'accuracy': 0.5935}, 9.94178069604095)
DEBUG flwr 2024-03-20 03:12:36,840 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:37,005 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:12:37,005 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:37,139 | server.py:236 | fit_round 8 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:37,194 | server.py:125 | fit progress: (8, 0.8357803096594542, {'accuracy': 0.6002}, 10.298980465042405)
DEBUG flwr 2024-03-20 03:12:37,195 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:37,363 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:12:37,363 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:37,490 | server.py:236 | fit_round 9 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:37,548 | server.py:125 | fit progress: (9, 0.8567227316809934, {'accuracy': 0.5914}, 10.652858495013788)
DEBUG flwr 2024-03-20 03:12:37,550 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:37,715 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:12:37,715 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:37,847 | server.py:236 | fit_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:37,904 | server.py:125 | fit progress: (10, 0.8328709277200554, {'accuracy': 0.5931}, 11.008835005108267)
DEBUG flwr 2024-03-20 03:12:37,908 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:12:38,092 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:12:38,092 | server.py:153 | FL finished in 11.196822259109467
INFO flwr 2024-03-20 03:12:38,093 | app.py:226 | app_fit: losses_distributed [(1, 0.9545034027099609), (2, 0.9568843424320221), (3, 0.9746723771095276), (4, 0.8476044809818268), (5, 0.8737517595291138), (6, 0.8460150468349457), (7, 0.8676911973953247), (8, 0.8492592990398407), (9, 0.8701659786701202), (10, 0.8429675495624542)]
INFO flwr 2024-03-20 03:12:38,093 | app.py:227 | app_fit: metrics_distributed_fit {}
INFO flwr 2024-03-20 03:12:38,093 | app.py:228 | app_fit: metrics_distributed {}
INFO flwr 2024-03-20 03:12:38,093 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9372366261917777), (2, 0.943914063486305), (3, 0.9722271591634424), (4, 0.8500934852236214), (5, 0.8718780633039412), (6, 0.8413187428380837), (7, 0.8539036312618122), (8, 0.8357803096594542), (9, 0.8567227316809934), (10, 0.8328709277200554)]
